items	num_genomes_gene_cluster_has_hits	num_genes_in_gene_cluster	max_num_paralogs	SCG	functional_homogeneity_index	geometric_homogeneity_index	combined_homogeneity_index
GC_00000353	31	32	2	0	0.797087526606629	0.928234422294665	0.857676540021015
GC_00000354	31	32	2	0	0.820970468330516	0.910785527400262	0.863548932784746
GC_00000355	27	32	3	0	0.860849019699886	0.944525235351689	0.900747997994551
GC_00000356	15	32	3	0	0.753634191838204	0.740791842041492	0.747157836574758
GC_00000357	32	32	1	0	0.714903121011718	0.822292102433681	0.764846496329237
GC_00000358	25	32	3	0	0.787696301312438	0.862347466601499	0.823333202545184
GC_00000359	26	32	2	0	0.780090426665769	0.733853524626521	0.75626592206062
GC_00000360	28	32	2	0	0.821823349038965	0.756917002553871	0.788035936822355
GC_00000361	29	32	2	0	0.891958089909213	0.808845730667765	0.848371204520102
GC_00000362	20	32	2	0	0.680866474414861	0.84602061190176	0.754511681276225
GC_00000363	27	32	2	0	0.757311376037766	0.856622392205196	0.803911406218275
GC_00000364	21	32	3	0	0.857943254938713	0.757076390034647	0.804359977075436
GC_00000365	18	32	3	0	0.824137586619264	0.704679099462366	0.759741226870599
GC_00000366	30	31	2	0	0.719141775347076	0.829146088605485	0.770236083436875
GC_00000367	28	31	2	0	0.770601717237369	0.92783756738131	0.841941456743807
GC_00000368	31	31	1	0	0.75918922216219	0.816628564542571	0.786862047047901
GC_00000369	29	31	2	0	0.696869974616672	0.910317767944244	0.78942005721073
GC_00000370	29	31	2	0	0.780565105920439	0.88542143989262	0.829693471115897
GC_00000371	29	31	2	0	0.713158296854916	0.860058850145396	0.779750088453068
GC_00000372	29	31	2	0	0.797497472125241	0.891371851732116	0.841825697747113
GC_00000373	31	31	1	0	0.832876389616614	0.901192427522868	0.865688706199374
GC_00000374	31	31	1	0	0.807446487925769	0.885319630678685	0.84459184127879
GC_00000375	30	31	2	0	0.860582155899376	0.887393278697465	0.873782097616511
GC_00000376	29	31	3	0	0.864226671034124	0.907356385220681	0.885266525294697
GC_00000377	30	31	2	0	0.744119430891482	0.872353479234713	0.803150081189622
GC_00000378	28	31	4	0	0.780699448153518	0.894589576086755	0.833773251384536
GC_00000379	28	31	3	0	0.757100338542643	0.752275250838392	0.754680082404881
GC_00000380	30	31	2	0	0.842939811864277	0.954078422366485	0.895072371035381
GC_00000381	29	31	2	0	0.760656916552986	0.945202272790421	0.842947238354852
GC_00000382	24	31	2	0	0.802221061451906	0.740689310567866	0.770228233221339
GC_00000383	30	31	2	0	0.909084151055605	0.767076635379581	0.832064820406298
GC_00000384	29	31	2	0	0.843778787154355	0.864988790862439	0.854252154881239
GC_00000385	29	31	2	0	0.793434640150353	0.919008620589054	0.851617441452982
GC_00000386	9	31	6	0	0.775406718783013	0.670276233489056	0.719018916382953
GC_00000387	29	31	2	0	0.807102921837003	0.901570830075013	0.851725439549006
GC_00000388	27	31	3	0	0.860938504392543	0.755519083286086	0.804791260299576
GC_00000389	29	31	2	0	0.85627160158963	0.888886384688776	0.872274228732494
GC_00000390	29	31	2	0	0.854097627176542	0.895237056865416	0.874183600204572
GC_00000391	29	31	3	0	0.713998976287836	0.795090755196089	0.752366109744451
GC_00000392	24	31	2	0	0.768407771017699	0.672181417294308	0.717080801068417
GC_00000393	28	31	2	0	0.776896241044073	0.87248145626042	0.821919157579399
GC_00000394	30	31	2	0	0.822245329275509	0.928084733684918	0.871965069437971
GC_00000395	30	31	2	0	0.814539382374533	0.930904153442543	0.868842879915931
GC_00000396	30	31	2	0	0.797942310467825	0.883199496682683	0.838409043174674
GC_00000397	29	31	2	0	0.777488013621903	0.809451246883647	0.793147737567286
GC_00000398	30	31	2	0	0.806116770520973	0.966334806914893	0.878984457131583
GC_00000399	29	31	2	0	0.869650962504138	0.958377733478306	0.911861088607274
GC_00000400	31	31	1	0	0.807014147671361	0.998574362691797	0.892632660840437
GC_00000401	29	31	3	0	0.813601957170654	0.887516434152359	0.84895338446831
GC_00000402	29	31	2	0	0.896008594370592	0.901062875048204	0.89852862710305
GC_00000403	29	31	3	0	0.809231504653713	0.875873963652124	0.841234947989118
GC_00000404	29	31	2	0	0.731653740387624	0.851034257321049	0.786841624462187
GC_00000405	31	31	1	0	0.785695574035152	0.757343853568271	0.771259247335641
GC_00000406	29	31	2	0	0.849999496885723	0.926143133804399	0.886439167863484
GC_00000407	29	31	3	0	0.804661666472359	0.873427849129151	0.837635778174453
GC_00000408	30	31	2	0	0.797641148514972	0.867535300195156	0.83112135505035
GC_00000409	31	31	1	0	0.845557404482551	0.914074405239548	0.878481938469104
GC_00000410	29	31	2	0	0.767619641951714	0.894213136040193	0.826094630465924
GC_00000411	29	31	2	0	0.823681740378775	0.840754113878649	0.832130370153725
GC_00000412	25	31	3	0	0.840385045892098	0.792645709926021	0.81581758204993
GC_00000413	28	31	3	0	0.813054567661745	0.864848219745686	0.838152008180214
GC_00000414	29	31	3	0	0.793812277890042	0.891777308546509	0.839947971160063
GC_00000415	30	31	2	0	0.725937192090007	0.879825565507236	0.795507427895552
GC_00000416	29	31	2	0	0.863024269112724	0.933873232868316	0.89705201699214
GC_00000417	30	31	2	0	0.833192334933501	0.86264727177126	0.847664002833073
GC_00000418	25	31	3	0	0.789955458594673	0.758809867612492	0.774069494987918
GC_00000419	31	31	1	0	0.813107196941748	0.827854920928677	0.820414788251561
GC_00000420	30	31	2	0	0.81004450753375	0.932448815097373	0.866947415425911
GC_00000421	29	31	2	0	0.7502658939463	0.715410270861652	0.732423627120541
GC_00000422	29	31	3	0	0.727782567462712	0.88625054961928	0.7992372567711
GC_00000423	29	31	2	0	0.810728556922918	0.895439613151159	0.850981137867712
GC_00000424	29	31	3	0	0.81656807636089	0.889528546804089	0.851488250395152
GC_00000425	29	31	2	0	0.694575784357048	0.872389701353324	0.773393883411283
GC_00000426	31	31	1	0	0.746857729354176	0.921623520701862	0.82508766576511
GC_00000427	23	31	2	0	0.754771979902182	0.859926807287162	0.803925368689812
GC_00000428	31	31	1	0	0.782478896438131	0.988843901445014	0.873640293770232
GC_00000429	29	31	2	0	0.770549466077232	0.880827034237436	0.822006127383693
GC_00000430	30	31	2	0	0.801980886711426	0.874644538104532	0.836738119134005
GC_00000431	28	31	2	0	0.89661011966013	0.963487523387583	0.928846576269141
GC_00000432	31	31	1	0	0.73466291153611	0.731865084703202	0.733261329287214
GC_00000433	26	31	2	0	0.833143126933076	0.780079907481621	0.805738821616446
GC_00000434	30	31	2	0	0.778369741100324	0.883638505063112	0.827670351215112
GC_00000435	24	31	3	0	0.684134870785288	0.706467357580135	0.695121789011117
GC_00000436	21	31	2	0	0.659719821554974	0.752140889319475	0.702905392103044
GC_00000437	31	31	1	0	0.737161254313157	0.917185533610685	0.817378367497951
GC_00000438	29	31	2	0	0.810131311883931	0.83076524838917	0.82031854638428
GC_00000439	25	31	3	0	0.7557687652103	0.810780157090364	0.782308563056279
GC_00000440	16	31	4	0	0.747249719324187	0.821837789900166	0.782770947092029
GC_00000441	30	30	1	0	0.831709031120304	0.956418257813241	0.889714851369491
GC_00000442	29	30	2	0	0.846275855722228	0.890113651678588	0.867641377759664
GC_00000443	29	30	2	0	0.683066387330765	0.901938786540451	0.777390608777581
GC_00000444	30	30	1	0	0.793650219282375	0.892030612853624	0.839969557701837
GC_00000445	26	30	3	0	0.867433292872506	0.737384356602186	0.797139464124763
GC_00000446	28	30	2	0	0.706349695864283	0.87787857960025	0.782828178627957
GC_00000447	28	30	2	0	0.881681473255599	0.944245435925607	0.911891601876978
GC_00000448	29	30	2	0	0.709850770008578	0.821808272431895	0.761737722066002
GC_00000449	29	30	2	0	0.842087531038406	0.933268094535292	0.885336339608222
GC_00000450	29	30	2	0	0.822691771924058	0.928797112307197	0.872530507000429
GC_00000451	29	30	2	0	0.824503985768024	0.896640819861565	0.859060698855889
GC_00000452	29	30	2	0	0.78016027561414	0.924977013488747	0.846419026071258
GC_00000453	29	30	2	0	0.82544977850104	0.923224811010088	0.871603808193945
GC_00000454	29	30	2	0	0.738165152527041	0.808300823263297	0.771642583584104
GC_00000455	28	30	2	0	0.702554523179933	0.807222669257291	0.751260438084369
GC_00000456	22	30	2	0	0.815211043407704	0.877431962146913	0.845177894019866
GC_00000457	29	30	2	0	0.927682989452606	0.846686601304855	0.885336134612914
GC_00000458	29	30	2	0	0.871406684675241	0.811108745403585	0.840177237138465
GC_00000459	30	30	1	0	0.841433855127326	0.855854741272803	0.84858303520753
GC_00000460	27	30	2	0	0.803812981537406	0.807540086939547	0.805672223788163
GC_00000461	29	30	2	0	0.822817879939137	0.892649826601849	0.856312520547029
GC_00000462	29	30	2	0	0.789842796509827	0.964608620202196	0.86852125155546
GC_00000463	30	30	1	0	0.897755524519855	0.944860888107315	0.920706096383515
GC_00000464	29	30	2	0	0.828722164432116	0.948363442049893	0.884515412760264
GC_00000465	29	30	2	0	0.781030950364684	0.911003188168297	0.841025212951368
GC_00000466	30	30	1	0	0.824492772841798	0.990607553366173	0.899948897237236
GC_00000467	27	30	2	0	0.79380044669113	0.8967399256604	0.842136118364144
GC_00000468	30	30	1	0	0.82895137571107	0.978119693559212	0.897378835148322
GC_00000469	30	30	1	0	0.771599284284071	0.952654307129698	0.852620966210322
GC_00000470	30	30	1	0	0.791793455941655	0.890192789968652	0.838114850626679
GC_00000471	30	30	1	0	0.89596712679314	0.889353592821295	0.892648110234601
GC_00000472	29	30	2	0	0.779830249257168	0.92539667404377	0.846400334313688
GC_00000473	29	30	2	0	0.790532124744486	0.856129227843054	0.822024099222485
GC_00000474	29	30	2	0	0.819039762353716	0.952600755384004	0.880785789776333
GC_00000475	29	30	2	0	0.766400278607695	0.859209949370511	0.810155759660847
GC_00000476	29	30	2	0	0.825731444371482	0.907697211124693	0.864776438092768
GC_00000477	29	30	2	0	0.68369336038509	0.85924620950205	0.761482743508325
GC_00000478	30	30	1	0	0.809031921319535	0.915645856622811	0.85904362670647
GC_00000479	30	30	1	0	0.811403665209048	0.891088774798168	0.849381390374701
GC_00000480	29	30	2	0	0.77591720151122	0.863162817176318	0.817218036845173
GC_00000481	29	30	2	0	0.763879620331076	0.91581753140426	0.832976763053842
GC_00000482	29	30	2	0	0.733592448639645	0.859987653948684	0.7917775175975
GC_00000483	29	30	2	0	0.84129101093625	0.990025922353508	0.909618530718944
GC_00000484	29	30	2	0	0.77009494027057	0.856391707959256	0.810953993267463
GC_00000485	30	30	1	0	0.91918901660281	1.0	0.957893160757956
GC_00000486	29	30	2	0	0.828875929551733	0.919848002920104	0.87199569275522
GC_00000487	30	30	1	0	0.900913695971216	0.901119326647364	0.901016499576993
GC_00000488	29	30	2	0	0.720548018840667	0.842834028601679	0.776908485694805
GC_00000489	29	30	2	0	0.759128519033134	0.817149510330502	0.787071171519502
GC_00000490	29	30	2	0	0.689684235874898	0.918452901039522	0.787796603535854
GC_00000491	29	30	2	0	0.813091344551581	0.826009090705435	0.819499315267034
GC_00000492	29	30	2	0	0.844733424040158	0.92395585009235	0.882570387377124
GC_00000493	29	30	2	0	0.82451982162295	0.898614633599904	0.859974188500271
GC_00000494	29	30	2	0	0.753041062747821	0.944140594058443	0.837832100626207
GC_00000495	28	30	2	0	0.765449170322335	0.885765087231121	0.821223712210591
GC_00000496	29	30	2	0	0.753121612022879	0.7874951680935	0.769924926314256
GC_00000497	29	30	2	0	0.845369995956328	0.732015783153199	0.784619955168519
GC_00000498	29	30	2	0	0.83931325640304	0.832571580755	0.835928826078648
GC_00000499	29	30	2	0	0.753161293823944	0.888637576181685	0.815309888251144
GC_00000500	29	30	2	0	0.759233685188076	0.917132067368002	0.830746581705383
GC_00000501	29	30	2	0	0.826821603966584	0.944393819866882	0.881705525382644
GC_00000502	28	30	3	0	0.798344145091851	0.857343312451225	0.826792533470988
GC_00000503	29	30	2	0	0.815410847366707	0.858580035913843	0.836438814104716
GC_00000504	29	30	2	0	0.856065025473496	0.985219583604423	0.916112613744893
GC_00000505	29	30	2	0	0.844074232477727	0.874488993034657	0.859012475826575
GC_00000506	29	30	2	0	0.851653226960597	0.861592800338134	0.856594180919754
GC_00000507	29	30	2	0	0.716435891273671	0.903642037036553	0.799222774267275
GC_00000508	30	30	1	0	0.804344672166823	0.798810736677115	0.801568153120256
GC_00000509	29	30	2	0	0.765607738719089	0.887119580059846	0.821896761729383
GC_00000510	29	30	2	0	0.801852512637526	0.92357831712014	0.858421654960616
GC_00000511	29	30	2	0	0.840446688083219	0.934373820775909	0.884924846408913
GC_00000512	29	30	2	0	0.796681411060496	0.928127507472268	0.857395766397206
GC_00000513	29	30	2	0	0.799904228187817	0.867156379431966	0.832173768892597
GC_00000514	29	30	2	0	0.871378921285866	0.874845453647894	0.873108746658589
GC_00000515	30	30	1	0	0.774228478613969	0.912901890287083	0.837866064969443
GC_00000516	29	30	2	0	0.84744493136132	0.922525347063553	0.88339272015017
GC_00000517	29	30	2	0	0.776953771289538	0.870383120128247	0.821019004884158
GC_00000518	29	30	2	0	0.722997904325811	0.862845658013634	0.786755537955077
GC_00000519	29	30	2	0	0.70566811932448	0.838678478942349	0.766445389418869
GC_00000520	29	30	2	0	0.740550055005501	0.892972109583288	0.809649919916147
GC_00000521	29	30	2	0	0.862405667318324	0.933265002318375	0.896437237315964
GC_00000522	28	30	2	0	0.851150918721142	0.910599754562868	0.879872310465676
GC_00000523	17	30	3	0	0.645703267674065	0.703033846018728	0.673150085440826
GC_00000524	29	30	2	0	0.837741072882683	0.923281016367652	0.878433534645004
GC_00000525	29	30	2	0	0.711228053235488	0.864934496103634	0.780586593810317
GC_00000526	29	30	2	0	0.816025830830619	0.816664103159626	0.816344842234273
GC_00000527	29	30	2	0	0.867594564414857	0.929542497003881	0.897500847438449
GC_00000528	29	30	2	0	0.753521423858438	0.922292365525553	0.829408447271511
GC_00000529	29	30	2	0	0.901181956191715	1.0	0.948022837326824
GC_00000530	29	30	2	0	0.841996088615306	0.945285966456777	0.890656384224084
GC_00000531	29	30	2	0	0.74447646493756	0.915960158080285	0.821363213817684
GC_00000532	30	30	1	0	0.797498587711428	0.843953255119932	0.820068565510461
GC_00000533	29	30	2	0	0.721600969417804	0.818309296097134	0.766918429691531
GC_00000534	29	30	2	0	0.752627365017179	0.907394752365694	0.822796412592489
GC_00000535	28	30	2	0	0.814405490605275	0.873726645173558	0.8430237918422
GC_00000536	30	30	1	0	0.837956531135192	0.932203980498454	0.882571279468886
GC_00000537	30	30	1	0	0.863270679562652	0.908423376772219	0.885271656235129
GC_00000538	28	30	2	0	0.730741377939077	0.833553314393215	0.778768732683258
GC_00000539	30	30	1	0	0.804497515906912	0.857865526339733	0.830324865728208
GC_00000540	28	30	2	0	0.841411569957738	0.912653016754994	0.875585555368434
GC_00000541	29	30	2	0	0.781614546251164	0.902129475405895	0.837559048774215
GC_00000542	30	30	1	0	0.845590240284458	0.938203811017402	0.889492803740434
GC_00000543	29	30	2	0	0.795397045621481	0.92719921541453	0.856255796352103
GC_00000544	29	30	2	0	0.798950221348274	0.883907755424617	0.839284486979923
GC_00000545	29	30	2	0	0.792972267721784	0.931566294025724	0.856700166748618
GC_00000546	29	30	2	0	0.909346793223496	0.897804051848196	0.903538559293682
GC_00000547	29	30	2	0	0.822453101182582	0.908778198875441	0.863463418120014
GC_00000548	30	30	1	0	0.864678201789751	0.923373236110929	0.893062349837757
GC_00000549	26	30	3	0	0.805501315275618	0.928601803986077	0.862682231719366
GC_00000550	29	30	2	0	0.887500515093018	0.935202159261424	0.91072714133651
GC_00000551	29	30	2	0	0.83844976230763	0.936162780311836	0.884616153422536
GC_00000552	29	30	2	0	0.712165803772709	0.854286442885122	0.776778982630941
GC_00000553	27	30	2	0	0.74344390444053	0.820354360737436	0.780007834197267
GC_00000554	16	30	3	0	0.913907541823545	0.803645104721482	0.855237041649868
GC_00000555	29	30	2	0	0.771944183077132	0.943714840168037	0.849230728811524
GC_00000556	24	30	3	0	0.72397952978379	0.762898357554388	0.742929596140306
GC_00000557	26	30	3	0	0.731860883469918	0.829472524011968	0.77761545526203
GC_00000558	25	30	3	0	0.709658499878273	0.868582020718036	0.781118727849043
GC_00000559	28	30	2	0	0.763965486146048	0.864146929808759	0.810974012437343
GC_00000560	25	30	2	0	0.759130928923034	0.9171699199814	0.830700591472931
GC_00000561	20	30	4	0	0.782668350022771	0.831441041071288	0.806317826222918
GC_00000562	26	30	2	0	0.797921886952596	0.832165720884003	0.814684117679142
GC_00000563	29	29	1	0	0.798037660468259	0.75121445694265	0.773918487496172
GC_00000564	29	29	1	0	0.844074034752451	0.982195470509065	0.907911665085216
GC_00000565	29	29	1	0	0.88007251596792	0.939433984899267	0.908784915340532
GC_00000566	29	29	1	0	0.736931421513345	0.803012768668971	0.768554269539511
GC_00000567	29	29	1	0	0.777954273386216	0.947660453265542	0.854462456712479
GC_00000568	29	29	1	0	0.815894301526485	0.917467280452328	0.863704761592213
GC_00000569	29	29	1	0	0.766865346729091	0.893053085187917	0.825162791920076
GC_00000570	28	29	2	0	0.861369785370476	0.922853029440076	0.891052069616872
GC_00000571	29	29	1	0	0.733943974274138	0.97204763813586	0.836379852664557
GC_00000572	29	29	1	0	0.885538121227156	0.917125928968836	0.901055270924689
GC_00000573	28	29	2	0	0.720744816343166	0.962852553176794	0.824390675785894
GC_00000574	29	29	1	0	0.758578400631029	0.872775489331747	0.811679965801102
GC_00000575	29	29	1	0	0.793222032935832	0.985955592483703	0.879149656875837
GC_00000576	29	29	1	0	0.811628896691137	0.953379125166666	0.876811932755876
GC_00000577	29	29	1	0	0.873895231209823	0.931212196794911	0.901643730891968
GC_00000578	28	29	2	0	0.721171965959694	0.821171115936659	0.767929775184939
GC_00000579	29	29	1	0	0.772694217990502	0.959375279096525	0.855974581028792
GC_00000580	29	29	1	0	0.876294822955646	0.906512245989062	0.891147451615525
GC_00000581	29	29	1	0	0.744552015841426	0.841811943872983	0.790200478183904
GC_00000582	15	29	4	0	0.630979568222649	0.800658956608185	0.705763967610364
GC_00000583	29	29	1	0	0.855125698733429	0.937174819183812	0.894272209463186
GC_00000584	29	29	1	0	0.756916898150794	0.909078466477141	0.826048940628632
GC_00000585	28	29	2	0	0.749529048300806	0.837941744515712	0.791273365331101
GC_00000586	29	29	1	0	0.795771859709409	0.91500803686893	0.851234748087188
GC_00000587	29	29	1	0	0.778595744168982	0.920988813721978	0.843827354704851
GC_00000588	29	29	1	0	0.767757352599329	0.911239076667327	0.83336746748501
GC_00000589	29	29	1	0	0.810643862694051	0.756851257701519	0.782824544772017
GC_00000590	29	29	1	0	0.834412541792877	0.927931048254377	0.878690522047069
GC_00000591	29	29	1	0	0.800191362301627	0.936482100775672	0.86298881617381
GC_00000592	29	29	1	0	0.842959572669722	0.984909888929685	0.90842287869275
GC_00000593	29	29	1	0	0.840127824097209	0.864631019803434	0.852203324726375
